ax,ay,az,gx,gy,gz,beat_event
-0.804727,5.192402,7.606582,-2.926829,0.731707,2.195122,0
-0.689766,5.355264,7.644903,-5.121951,-2.804878,1.707317,0
-0.641865,5.269043,7.558682,-1.585366,0.487805,-2.804878,0
-0.689766,5.269043,7.635323,-10.000000,-5.853659,-3.170732,0
-0.622705,5.259463,7.529942,-3.292683,0.853659,-3.536585,0
-0.641865,5.278623,7.558682,-2.804878,-0.731707,8.902439,0
-0.680186,5.345684,7.491621,-4.756098,-5.853659,-0.731707,0
-0.737666,5.278623,7.587422,-1.341463,6.463415,-2.317073,0
-0.689766,5.374424,7.539522,-2.682927,-1.219512,-6.829268,0
-0.661025,5.355264,7.510782,6.707317,-5.487805,2.195122,0
-0.622705,5.307364,7.395821,-4.024390,1.585366,5.975610,0
-0.728086,5.393584,7.424561,0.487805,-4.024390,-7.439024,0
-0.689766,5.201982,7.491621,-5.243903,-2.195122,7.682927,0
-0.718506,5.278623,7.482041,3.414634,1.585366,-3.780488,0
-0.708926,5.336104,7.539522,-0.609756,1.097561,-1.951220,0
-0.756826,5.336104,7.491621,-4.634147,4.756098,-1.341463,0
-0.728086,5.316944,7.529942,-0.853659,-5.487805,3.780488,0
-0.699346,5.336104,7.529942,-4.756098,-3.170732,-6.219512,0
-0.689766,5.364844,7.405401,3.902439,5.609756,0.365854,0
-0.670605,5.307364,7.539522,5.487805,7.560976,4.146341,0
-0.603545,5.269043,7.491621,-2.804878,3.902439,2.926829,0
-0.699346,5.374424,7.529942,2.195122,1.097561,-0.121951,0
-0.622705,5.345684,7.434141,3.170732,2.560976,-5.365854,0
-0.708926,5.364844,7.539522,3.780488,1.707317,-0.487805,0
-0.699346,5.316944,7.529942,2.804878,-5.609756,0.000000,0
-0.670605,5.345684,7.482041,-3.902439,-4.878049,2.073171,0
-0.699346,5.307364,7.558682,-1.463415,1.219512,5.731708,0
-0.737666,5.326524,7.529942,-4.512195,-1.829268,3.780488,0
-0.756826,5.345684,7.453301,3.780488,-2.804878,-1.219512,0
-0.728086,5.307364,7.434141,0.975610,-3.658537,-1.341463,0
-0.747246,5.326524,7.558682,-1.097561,-4.878049,5.243903,0
-0.747246,5.192402,7.529942,3.780488,-4.756098,2.317073,0
-0.680186,5.307364,7.472461,-2.195122,2.560976,-3.780488,0
-0.737666,5.422325,7.539522,1.585366,-6.097561,-3.414634,0
-0.670605,5.288203,7.568262,-0.609756,3.536585,3.414634,0
-0.670605,5.374424,7.549102,-0.609756,7.926829,5.243903,0
-0.632285,5.345684,7.568262,-0.731707,-7.195122,2.439024,0
-0.718506,5.297783,7.539522,-0.609756,0.853659,-3.658537,0
-0.680186,5.336104,7.491621,-4.390244,-12.682927,4.146341,0
-0.708926,5.259463,7.491621,1.219512,-0.975610,3.048780,0
-0.651445,5.316944,7.529942,4.390244,-2.560976,1.463415,0
-0.699346,5.489385,7.587422,0.975610,5.243903,-2.195122,0
-0.747246,5.288203,7.395821,-1.707317,0.243902,1.463415,0
-0.680186,5.326524,7.510782,0.243902,-1.463415,2.439024,0
-0.689766,5.316944,7.529942,1.707317,6.097561,-5.365854,0
-0.689766,5.412745,7.472461,3.902439,-4.024390,-5.000000,0
-0.775986,5.316944,7.625742,-2.682927,4.268293,2.439024,0
-0.670605,5.316944,7.549102,-3.658537,2.560976,-0.487805,0
-0.680186,5.364844,7.482041,0.487805,-2.926829,-0.121951,0
-0.661025,5.316944,7.520361,-0.731707,2.926829,2.317073,0
-0.661025,5.384004,7.549102,-0.853659,3.536585,-0.609756,0
-0.689766,5.307364,7.539522,-2.804878,3.292683,0.365854,0
-0.689766,5.345684,7.597003,-1.219512,-0.487805,-8.414635,0
-0.728086,5.316944,7.558682,-5.487805,1.097561,0.975610,0
-0.708926,5.336104,7.587422,-0.121951,-6.341464,-3.780488,0
-0.766406,5.297783,7.510782,0.000000,2.073171,-3.902439,0
-0.651445,5.163662,7.529942,-10.000000,3.658537,1.341463,0
-0.651445,5.115762,7.558682,2.195122,11.829268,-6.829268,0
-0.661025,5.278623,7.625742,3.536585,-4.390244,1.219512,0
-0.708926,5.345684,7.664063,3.048780,-5.731708,-0.731707,0
-0.708926,5.240303,7.577842,5.609756,-1.585366,2.560976,0
-0.737666,5.240303,7.491621,-3.292683,2.560976,3.780488,0
-0.689766,5.278623,7.539522,8.170732,-1.463415,-0.487805,0
-0.728086,5.230723,7.453301,9.024390,-4.146341,3.414634,0
-0.718506,5.336104,7.577842,4.512195,4.878049,-3.658537,0
-0.804727,5.384004,7.549102,-4.512195,-0.121951,-3.414634,0
-0.661025,5.230723,7.558682,8.414635,2.073171,-3.170732,0
-0.670605,5.230723,7.501202,-2.804878,3.536585,-3.536585,0
-0.689766,5.269043,7.539522,0.000000,1.585366,2.682927,0
-0.680186,5.269043,7.510782,-0.121951,-1.097561,-1.219512,0
-0.622705,5.336104,7.577842,-4.024390,0.609756,0.243902,0
-0.632285,5.374424,7.625742,2.682927,2.439024,-0.487805,0
-0.689766,5.336104,7.520361,-3.536585,-7.682927,-0.121951,0
-0.689766,5.518125,7.482041,-2.560976,-1.463415,0.853659,0
-0.680186,5.297783,7.549102,-7.560976,0.731707,1.829268,0
-0.651445,5.240303,7.568262,-0.609756,1.219512,-3.292683,0
-0.689766,5.412745,7.549102,2.682927,0.853659,-2.560976,0
-0.689766,5.316944,7.529942,1.219512,11.341464,5.243903,0
-0.670605,5.422325,7.587422,-4.634147,3.048780,4.024390,0
-0.622705,5.345684,7.434141,-5.853659,3.536585,-0.487805,0
-0.708926,5.230723,7.587422,0.731707,2.317073,-3.658537,0
-0.708926,5.221143,7.539522,1.951220,-0.487805,1.463415,0
-0.670605,5.182823,7.606582,-0.975610,2.439024,1.463415,0
-0.661025,5.355264,7.491621,7.317073,-3.902439,0.365854,0
-0.699346,5.364844,7.616162,-1.463415,2.073171,7.560976,0
-0.661025,5.336104,7.520361,-2.926829,-1.585366,4.878049,0
-0.728086,5.345684,7.510782,-0.731707,-1.341463,2.926829,0
-0.708926,5.173243,7.587422,5.365854,0.609756,1.097561,0
-0.689766,5.307364,7.568262,-0.365854,4.634147,2.317073,0
-0.622705,5.336104,7.510782,7.317073,-0.975610,6.341464,0
-0.670605,5.316944,7.520361,3.780488,-0.975610,0.243902,0
-0.670605,5.259463,7.539522,2.560976,-1.707317,-0.121951,0
-0.708926,5.355264,7.501202,0.487805,2.804878,-5.487805,0
-0.689766,5.269043,7.539522,0.975610,-4.146341,1.707317,0
-0.747246,5.326524,7.510782,6.463415,0.609756,-0.853659,0
-0.680186,5.393584,7.568262,-1.829268,-2.439024,4.878049,0
-0.699346,5.297783,7.635323,2.682927,6.951220,-3.292683,0
-0.737666,5.297783,7.616162,2.317073,-0.365854,-9.024390,0
-0.680186,5.345684,7.510782,-5.487805,-0.487805,2.560976,0
-0.708926,5.240303,7.453301,0.487805,2.439024,3.902439,0
-0.670605,5.221143,7.597003,-3.780488,-1.463415,4.756098,0
-0.680186,5.259463,7.510782,-2.560976,0.609756,0.731707,0
-0.699346,5.269043,7.606582,-2.195122,2.195122,3.658537,0
-0.766406,5.182823,7.587422,2.073171,-1.341463,3.048780,0
-0.747246,5.336104,7.625742,3.902439,-5.000000,-0.853659,0
-0.689766,5.211563,7.520361,-0.487805,7.073171,-0.609756,0
-0.737666,5.316944,7.549102,4.390244,0.000000,4.634147,0
-0.689766,5.307364,7.568262,-0.975610,-2.682927,2.439024,0
-0.680186,5.269043,7.510782,3.780488,4.268293,-1.585366,0
-0.699346,5.307364,7.635323,0.487805,-2.804878,3.170732,0
-0.651445,5.259463,7.577842,-0.487805,4.024390,1.097561,0
-0.728086,5.345684,7.520361,1.341463,-0.731707,-3.780488,0
-0.699346,5.345684,7.510782,10.487805,-0.243902,-1.585366,0
-0.680186,5.374424,7.405401,1.463415,-6.585366,0.000000,0
-0.737666,5.316944,7.510782,-1.463415,-1.829268,0.365854,0
-0.718506,5.355264,7.520361,-2.560976,-6.097561,1.829268,0
-0.651445,5.259463,7.539522,-1.951220,-2.926829,-1.219512,0
-0.641865,5.259463,7.606582,-3.292683,8.048780,-0.975610,0
-0.708926,5.384004,7.549102,-5.121951,-2.926829,-4.878049,0
-0.689766,5.269043,7.587422,3.780488,-5.000000,-2.682927,0
-0.641865,5.230723,7.558682,5.243903,2.439024,0.121951,0
-0.708926,5.364844,7.597003,1.951220,-4.146341,-3.170732,0
-0.680186,5.259463,7.549102,1.585366,-0.121951,5.000000,0
-0.699346,5.297783,7.539522,5.609756,-0.731707,0.853659,0
-0.689766,5.211563,7.520361,4.268293,1.829268,-3.170732,0
-0.737666,5.316944,7.510782,2.317073,-5.975610,1.829268,0
-0.632285,5.288203,7.414981,4.146341,-5.000000,-1.219512,0
-0.680186,5.288203,7.577842,-1.341463,4.756098,-0.487805,0
-0.737666,5.278623,7.510782,-0.609756,0.000000,0.000000,0
-0.661025,5.336104,7.491621,8.048780,-1.951220,1.097561,0
-0.756826,5.297783,7.539522,-0.365854,-1.707317,5.365854,0
-0.699346,5.316944,7.577842,-5.121951,0.243902,2.560976,0
-0.689766,5.364844,7.577842,11.097561,5.487805,-9.268293,0
-0.689766,5.307364,7.539522,4.878049,2.073171,-4.268293,0
-0.670605,5.211563,7.587422,0.487805,-3.414634,1.097561,0
-0.641865,5.316944,7.558682,3.048780,-6.829268,-1.341463,0
-0.718506,5.259463,7.654483,3.170732,-0.731707,-1.951220,0
-0.699346,5.249883,7.539522,1.585366,-1.097561,0.365854,0
-0.689766,5.297783,7.616162,-1.951220,-1.463415,-1.219512,0
-0.699346,5.316944,7.529942,3.536585,7.926829,0.000000,0
-0.689766,5.307364,7.501202,-0.365854,-2.926829,7.560976,0
-0.632285,5.336104,7.520361,2.317073,2.560976,-0.487805,0
-0.699346,5.307364,7.587422,3.292683,-2.195122,-2.073171,0
-0.728086,5.297783,7.568262,-0.365854,0.000000,3.048780,0
-0.670605,5.230723,7.625742,0.975610,1.585366,2.439024,0
-0.708926,5.336104,7.644903,0.487805,-1.951220,-2.804878,0
-0.718506,5.355264,7.577842,-0.975610,2.560976,2.439024,0
-0.737666,5.393584,7.462881,2.317073,3.048780,-4.756098,0
-0.718506,5.230723,7.558682,4.146341,-3.414634,-3.780488,0
-0.718506,5.326524,7.568262,0.487805,9.756098,3.170732,0
-0.708926,5.288203,7.606582,5.243903,-1.219512,-2.560976,0
-0.699346,5.307364,7.520361,2.317073,2.439024,-1.585366,0
-0.680186,5.374424,7.453301,3.902439,2.560976,-3.414634,0
-0.689766,5.288203,7.501202,-0.365854,0.975610,3.658537,0
-0.747246,5.278623,7.577842,0.243902,0.365854,0.121951,0
-0.766406,5.288203,7.529942,-3.536585,-1.097561,6.463415,0
-0.747246,5.259463,7.510782,1.707317,-1.463415,3.902439,0
-0.689766,5.297783,7.482041,1.585366,-3.048780,-2.926829,0
-0.728086,5.288203,7.529942,0.487805,3.048780,-3.902439,0
-0.728086,5.316944,7.558682,-0.975610,-2.560976,3.170732,0
-0.747246,5.278623,7.462881,-0.243902,-6.585366,1.097561,0
-0.718506,5.259463,7.482041,-0.609756,0.121951,0.121951,0
-0.708926,5.269043,7.606582,-1.219512,2.560976,1.829268,0
-0.670605,5.240303,7.501202,3.658537,7.195122,-5.000000,0
-0.708926,5.307364,7.520361,7.439024,2.073171,-2.926829,0
-0.728086,5.345684,7.616162,-1.219512,3.048780,1.829268,0
-0.756826,5.326524,7.587422,-3.292683,4.024390,5.487805,0
-0.785566,5.316944,7.616162,4.390244,0.975610,1.829268,0
-0.689766,5.297783,7.510782,1.219512,-3.658537,-4.756098,0
-0.680186,5.384004,7.616162,-2.195122,-0.731707,-0.975610,0
-0.680186,5.297783,7.587422,4.146341,6.951220,-3.048780,0
-0.728086,5.230723,7.539522,2.195122,5.853659,6.097561,0
-0.728086,5.297783,7.558682,-3.292683,2.073171,-0.243902,0
-0.737666,5.259463,7.577842,-0.975610,5.000000,1.585366,0
-0.708926,5.316944,7.568262,-5.853659,0.000000,2.317073,0
-0.718506,5.221143,7.558682,-0.975610,3.536585,0.609756,0
-0.632285,5.211563,7.606582,4.878049,0.609756,4.390244,0
-0.737666,5.249883,7.616162,-0.487805,-2.926829,5.243903,0
-0.718506,5.326524,7.635323,-0.121951,5.000000,-5.853659,0
-0.747246,5.278623,7.491621,-2.804878,-1.951220,5.609756,0
-0.670605,5.326524,7.654483,2.317073,1.097561,-0.609756,0
-0.680186,5.230723,7.558682,0.487805,-3.658537,5.243903,0
-0.747246,5.240303,7.606582,0.243902,0.487805,-2.804878,0
-0.708926,5.345684,7.529942,4.024390,1.585366,0.487805,0
-0.622705,5.259463,7.711963,6.707317,-1.585366,-2.560976,0
-0.708926,5.307364,7.549102,3.902439,1.463415,5.731708,0
-0.689766,5.259463,7.529942,4.878049,-5.365854,2.926829,0
-0.699346,5.259463,7.539522,0.243902,1.341463,3.048780,0
-0.661025,5.316944,7.529942,-1.097561,0.609756,-2.926829,0
-0.718506,5.259463,7.587422,-1.219512,3.780488,-6.951220,0
-0.718506,5.307364,7.558682,4.878049,5.853659,-0.609756,0
-0.689766,5.307364,7.568262,5.243903,2.439024,0.609756,0
-0.670605,5.259463,7.568262,-5.243903,-6.829268,5.000000,0
-0.680186,5.316944,7.635323,2.682927,0.609756,-0.365854,0
-0.603545,5.240303,7.558682,-5.121951,2.073171,1.829268,0
-0.747246,5.278623,7.577842,-3.414634,1.219512,2.682927,0
-0.699346,5.297783,7.597003,-0.121951,5.487805,2.804878,0
-0.680186,5.192402,7.577842,-2.439024,2.439024,-1.341463,0
-0.699346,5.249883,7.529942,2.804878,-3.536585,6.829268,0
-0.747246,5.221143,7.644903,-1.829268,-2.926829,-0.975610,0
-0.689766,5.269043,7.587422,-0.243902,0.731707,1.585366,0
-0.661025,5.259463,7.616162,2.804878,4.634147,0.121951,0
-0.756826,5.345684,7.597003,3.536585,4.634147,-5.853659,0
-0.718506,5.364844,7.482041,5.609756,2.317073,0.365854,0
-0.728086,5.326524,7.673643,-0.121951,-3.902439,-0.731707,0
-0.728086,5.230723,7.577842,5.243903,2.804878,-0.975610,0
-0.747246,5.316944,7.616162,-1.219512,-0.609756,1.219512,0
-0.718506,5.355264,7.597003,-4.024390,0.243902,-1.951220,0
-0.737666,5.336104,7.577842,3.170732,-3.902439,-5.609756,0
-0.603545,5.278623,7.549102,1.585366,-4.634147,9.878049,0
-0.699346,5.297783,7.644903,5.609756,2.317073,5.975610,0
-0.804727,5.307364,7.577842,1.341463,-2.804878,-0.609756,0
-0.747246,5.230723,7.549102,1.951220,0.121951,-2.926829,0
-0.699346,5.288203,7.549102,0.365854,0.609756,-5.365854,0
-0.680186,5.326524,7.644903,5.243903,4.512195,-3.292683,0
-0.651445,5.269043,7.606582,-4.512195,2.682927,-3.658537,0
-0.708926,5.355264,7.558682,-2.073171,5.487805,2.073171,0
-0.728086,5.316944,7.520361,2.439024,3.536585,2.560976,0
-0.680186,5.278623,7.491621,8.536586,3.536585,-1.097561,0
-0.641865,5.345684,7.549102,-0.365854,0.609756,5.853659,0
-0.718506,5.278623,7.549102,-1.707317,-2.926829,5.121951,0
-0.670605,5.201982,7.606582,5.487805,5.121951,0.365854,0
-0.728086,5.288203,7.501202,0.121951,1.707317,1.829268,0
-0.651445,5.230723,7.501202,-3.658537,1.585366,3.292683,0
-0.728086,5.374424,7.616162,2.195122,5.000000,3.170732,0
-0.699346,5.249883,7.501202,0.000000,-3.658537,5.609756,0
-0.680186,5.249883,7.549102,-0.731707,3.048780,2.195122,0
-0.641865,5.326524,7.597003,0.853659,-0.853659,5.487805,0
-0.661025,5.307364,7.510782,8.048780,2.073171,-0.487805,0
-0.632285,5.240303,7.558682,1.219512,-1.341463,2.560976,0
-0.661025,5.288203,7.529942,-2.073171,-1.341463,-8.780488,0
-0.632285,5.297783,7.539522,4.512195,1.097561,-0.365854,0
-0.756826,5.364844,7.529942,-5.487805,-0.609756,-5.731708,0
-0.728086,5.307364,7.539522,-0.731707,4.634147,-0.975610,0
-0.670605,5.230723,7.549102,2.073171,-2.682927,-0.975610,0
-0.756826,5.345684,7.539522,3.048780,3.536585,-2.926829,0
-0.661025,5.393584,7.549102,2.317073,1.951220,-2.195122,0
-0.670605,5.316944,7.482041,-7.317073,2.073171,5.609756,0
-0.718506,5.201982,7.597003,0.975610,0.000000,4.878049,0
-0.680186,5.326524,7.529942,1.829268,-0.853659,1.463415,0
-0.661025,5.288203,7.510782,-1.097561,-1.341463,1.463415,0
-0.699346,5.249883,7.443721,0.609756,-3.414634,2.317073,0
-0.718506,5.307364,7.443721,-1.341463,-3.658537,1.829268,0
-0.680186,5.278623,7.558682,4.512195,0.731707,3.170732,0
-0.708926,5.211563,7.577842,2.804878,-3.902439,-2.926829,0
-0.728086,5.259463,7.654483,-5.487805,-0.853659,-0.975610,0
-0.622705,5.384004,7.606582,1.951220,6.463415,-3.048780,0
-0.728086,5.269043,7.472461,2.195122,4.024390,-0.975610,0
-0.641865,5.192402,7.510782,1.463415,-3.902439,-6.219512,0
-0.680186,5.307364,7.577842,-0.731707,-0.121951,-3.048780,0
-0.680186,5.259463,7.539522,4.512195,4.756098,-5.365854,0
-0.670605,5.259463,7.635323,-4.390244,-0.487805,1.463415,0
-0.718506,5.278623,7.501202,-0.121951,-0.609756,1.097561,0
-0.661025,5.259463,7.568262,-8.048780,-5.731708,-1.219512,0
-0.670605,5.297783,7.529942,-2.682927,-4.390244,-3.292683,0
-0.756826,5.249883,7.539522,0.853659,-1.219512,5.000000,0
-0.728086,5.269043,7.510782,-2.195122,-4.268293,3.780488,0
-0.632285,5.297783,7.520361,-0.243902,3.658537,2.439024,0
-0.737666,5.259463,7.568262,4.390244,3.658537,4.878049,0
-0.670605,5.259463,7.558682,-3.780488,4.024390,-2.317073,0
-0.689766,5.326524,7.597003,-4.390244,-3.048780,1.829268,0
-0.728086,5.297783,7.597003,-4.878049,0.243902,1.097561,0
-0.737666,5.297783,7.558682,-5.121951,0.731707,3.048780,0
-0.680186,5.288203,7.597003,-1.829268,1.585366,0.000000,0
-0.737666,5.269043,7.529942,2.195122,0.975610,-3.292683,0
-0.756826,5.259463,7.491621,-5.121951,3.902439,1.463415,0
-0.747246,5.393584,7.597003,-2.195122,-0.853659,5.487805,0
-0.670605,5.259463,7.635323,-3.414634,0.853659,7.926829,0
-0.661025,5.297783,7.482041,-1.341463,-3.902439,-2.682927,0
-0.756826,5.221143,7.597003,-0.609756,4.268293,5.243903,0
-0.689766,5.326524,7.625742,-0.731707,-0.121951,5.487805,0
-0.670605,5.278623,7.587422,-2.926829,2.073171,0.853659,0
-0.670605,5.259463,7.482041,-1.951220,-3.170732,3.170732,0
-0.699346,5.326524,7.491621,-1.951220,0.365854,8.048780,0
-0.756826,5.403164,7.520361,5.243903,9.024390,-4.634147,0
-0.747246,5.288203,7.654483,2.317073,4.756098,-6.829268,0
-0.737666,5.297783,7.501202,1.585366,5.365854,-6.585366,0
-0.718506,5.249883,7.587422,-1.097561,0.853659,2.317073,0
-0.680186,5.355264,7.539522,-8.170732,3.048780,3.048780,0
-0.718506,5.259463,7.482041,0.000000,-3.658537,-1.219512,0
-0.680186,5.278623,7.606582,-6.951220,2.560976,-0.487805,0
-0.622705,5.211563,7.520361,-1.951220,-1.707317,-2.317073,0
-0.661025,5.326524,7.529942,-2.682927,-2.439024,0.853659,0
-0.728086,5.288203,7.529942,0.121951,-1.707317,-6.097561,0
-0.689766,5.336104,7.520361,-4.268293,4.268293,4.512195,0
-0.747246,5.326524,7.597003,-1.829268,-0.731707,2.682927,0
-0.699346,5.288203,7.577842,4.878049,-5.853659,0.000000,0
-0.785566,5.316944,7.529942,1.585366,1.585366,-5.609756,0
-0.670605,5.316944,7.491621,-0.365854,-2.682927,-1.341463,0
-0.689766,5.278623,7.520361,-3.658537,7.926829,4.268293,0
-0.699346,5.269043,7.558682,0.000000,5.487805,-0.243902,0
-0.728086,5.336104,7.568262,-6.707317,-5.000000,9.878049,0
-0.689766,5.316944,7.491621,5.731708,1.097561,-8.658537,0
-0.718506,5.240303,7.558682,-4.512195,0.365854,6.097561,0
-0.651445,5.297783,7.577842,-1.951220,-5.243903,-3.048780,0
-0.699346,5.297783,7.597003,1.219512,0.243902,-1.219512,0
-0.670605,5.297783,7.616162,-3.414634,7.926829,-0.365854,0
-0.718506,5.326524,7.558682,2.317073,-2.682927,6.951220,0
-0.718506,5.288203,7.520361,-2.560976,2.317073,2.195122,0
-0.699346,5.288203,7.587422,-0.731707,-3.658537,-2.195122,0
-0.680186,5.173243,7.549102,-1.097561,-0.243902,-1.707317,0
-0.670605,5.297783,7.539522,2.317073,-7.682927,-2.682927,0
-0.737666,5.259463,7.539522,-0.243902,3.536585,2.073171,0
-0.661025,5.393584,7.625742,1.219512,2.317073,0.365854,0
-0.728086,5.316944,7.616162,1.585366,2.195122,-4.268293,0
-0.728086,5.221143,7.549102,1.707317,-1.707317,0.243902,0
-0.747246,5.326524,7.587422,0.853659,-0.609756,2.804878,0
-0.661025,5.288203,7.529942,2.439024,0.365854,-6.585366,0
-0.670605,5.211563,7.587422,-9.268293,-5.365854,4.878049,0
-0.670605,5.249883,7.587422,7.073171,2.560976,-2.195122,0
-0.680186,5.316944,7.510782,-7.439024,-3.048780,5.609756,0
-0.689766,5.249883,7.510782,2.439024,0.243902,-3.536585,0
-0.651445,5.297783,7.587422,2.195122,1.097561,-2.804878,0
-0.699346,5.240303,7.510782,-3.414634,-0.853659,-10.000000,0
-0.699346,5.316944,7.539522,-1.829268,-2.926829,4.512195,0
-0.651445,5.269043,7.472461,-0.853659,1.585366,0.731707,0
-0.708926,5.269043,7.529942,-0.975610,3.780488,-1.341463,0
-0.680186,5.163662,7.597003,-5.121951,0.487805,4.756098,0
-0.670605,5.307364,7.462881,1.951220,5.000000,-4.878049,0
-0.680186,5.259463,7.539522,-0.731707,2.926829,5.243903,0
-0.718506,5.278623,7.558682,0.853659,2.195122,1.097561,0
-0.680186,5.307364,7.472461,7.439024,-0.487805,-2.073171,0
-0.670605,5.316944,7.625742,-3.414634,3.780488,3.536585,0
-0.708926,5.326524,7.529942,0.609756,0.609756,0.365854,0
-0.718506,5.230723,7.577842,-2.926829,0.609756,-1.219512,0
-0.708926,5.345684,7.568262,-3.414634,-2.926829,2.195122,0
-0.718506,5.307364,7.616162,9.268293,1.951220,2.560976,0
-0.689766,5.307364,7.472461,0.487805,0.853659,6.951220,0
-0.737666,5.336104,7.568262,-0.609756,-2.317073,-2.195122,0
-0.708926,5.297783,7.539522,0.487805,5.975610,-7.560976,0
-0.718506,5.307364,7.587422,4.878049,-1.707317,5.609756,0
-0.699346,5.307364,7.616162,2.682927,2.073171,5.243903,0
-0.718506,5.297783,7.510782,-1.097561,-1.341463,-1.829268,0
-0.680186,5.307364,7.539522,3.048780,0.000000,1.829268,0
-0.718506,5.221143,7.606582,-1.463415,-5.853659,9.390244,0
-0.699346,5.269043,7.501202,1.951220,3.292683,-3.170732,0
-0.699346,5.288203,7.539522,0.365854,2.073171,-6.219512,0
-0.747246,5.269043,7.539522,2.926829,-0.365854,-1.951220,0
-0.747246,5.297783,7.597003,-5.853659,-3.536585,-3.170732,0
-0.689766,5.316944,7.625742,5.487805,-1.341463,-0.853659,0
-0.689766,5.326524,7.568262,-6.463415,1.097561,2.195122,0
-0.718506,5.211563,7.616162,0.853659,3.902439,-3.048780,0
-0.661025,5.259463,7.501202,4.390244,0.000000,2.682927,0
-0.689766,5.230723,7.625742,5.243903,-2.926829,-1.097561,0
-0.708926,5.316944,7.539522,-0.731707,3.292683,0.243902,0
-0.661025,5.240303,7.606582,0.853659,0.000000,0.121951,0
-0.718506,5.249883,7.510782,-1.341463,-5.243903,2.195122,0
-0.728086,5.269043,7.529942,1.463415,-2.317073,-1.341463,0
-0.689766,5.326524,7.510782,-1.463415,0.000000,6.707317,0
-0.718506,5.297783,7.549102,-2.560976,2.804878,0.853659,0
-0.622705,5.221143,7.520361,-2.560976,5.365854,5.487805,0
-0.680186,5.307364,7.616162,-2.926829,0.000000,-4.024390,0
-0.689766,5.278623,7.587422,-2.804878,-3.536585,4.634147,0
-0.661025,5.316944,7.577842,-4.756098,-5.365854,11.341464,0
-0.728086,5.259463,7.568262,-4.512195,-9.146341,1.097561,0
-0.718506,5.355264,7.673643,0.853659,2.560976,3.902439,0
-0.689766,5.316944,7.577842,-3.902439,-0.243902,2.195122,0
-0.651445,5.288203,7.501202,-1.097561,1.829268,-0.853659,0
-0.747246,5.326524,7.558682,-2.560976,-0.243902,-5.000000,0
-0.737666,5.249883,7.510782,-2.073171,0.975610,-1.097561,0
-0.651445,5.326524,7.510782,-0.609756,4.146341,1.951220,0
-0.641865,5.221143,7.549102,1.219512,-3.292683,3.048780,0
-0.689766,5.393584,7.558682,-2.439024,2.073171,1.463415,0
-0.737666,5.316944,7.577842,0.000000,5.609756,2.682927,0
-0.651445,5.240303,7.549102,2.073171,-3.902439,8.292683,0
-0.651445,5.269043,7.501202,-0.121951,-4.512195,3.048780,0
-0.641865,5.259463,7.491621,-1.463415,0.609756,0.975610,0
-0.670605,5.307364,7.568262,-4.024390,-0.487805,-0.731707,0
-0.708926,5.259463,7.529942,0.000000,-4.756098,5.609756,0
-0.699346,5.288203,7.434141,-2.560976,5.731708,9.878049,0
-0.641865,5.364844,7.664063,5.975610,0.121951,0.000000,0
-0.670605,5.288203,7.539522,1.219512,-0.853659,-1.707317,0
-0.680186,5.240303,7.625742,-2.439024,2.439024,0.365854,0
-0.708926,5.221143,7.510782,1.097561,-0.487805,-4.878049,0
-0.708926,5.307364,7.501202,0.853659,7.560976,3.414634,0
